SOMAID,Gene,UniProt,Weight,seqid_sl,seqid_dot
3280-49,ACAN,P16112,-0.009539736013052271,SL004661,seq.3280.49
3283-21,TGFBI,Q15582,0.0,SL006544,seq.3283.21
3284-75,BGN,P21810,0.0,SL007804,seq.3284.75
3285-23,C1R,P00736,0.0,SL000310,seq.3285.23
3290-50,CD109,Q6YHK3,0.0,SL008773,seq.3290.50
3291-30,FCER2,P06734,0.0050747573589417306,SL002706,seq.3291.30
3292-75,CD48,P09326,0.0,SL010450,seq.3292.75
3293-2,CD5L,O43866,0.0,SL006108,seq.3293.2
3294-55,CFC1,P0CG37,0.0009078225043694379,SL010451,seq.3294.55
3296-92,CNTN2,Q02246,0.0020543758540257154,SL008623,seq.3296.92
3298-52,CNTN4,Q8IWV2,0.010250528697576172,SL010454,seq.3298.52
3299-29,CNTN5,O94779,-6.482319603595368e-05,SL010455,seq.3299.29
3302-58,CST7,O76096,0.009141550861618797,SL007049,seq.3302.58
3305-6,DLL4,Q9NR61,0.0005036170082557483,SL010457,seq.3305.6
3309-2,FCGR2A,P12318,0.0,SL010459,seq.3309.2
3310-62,FCGR2B,P31994,0.0007399471430841754,SL010460,seq.3310.62
3311-27,FCGR3B,O75015,-0.0008194993958784457,SL008609,seq.3311.27
3312-64,FCGR1A,P12314,0.0,SL010461,seq.3312.64
3313-21,FCN2,Q15485,0.00031675696221572795,SL006542,seq.3313.21
3314-74,GFRA1,P56159,-0.0020057409228340694,SL004858,seq.3314.74
3315-15,GPC2,Q8N158,0.0003026170012367818,SL010463,seq.3315.15
3316-58,SERPIND1,P05546,0.00043681177009779543,SL004466,seq.3316.58
3317-33,HTRA2,O43464,0.00010782461567302592,SL004860,seq.3317.33
3320-49,IGFBP7,Q16270,0.0,SL005087,seq.3320.49
3321-2,IL24,Q13007,-0.0003652832933867494,SL007385,seq.3321.2
3322-52,LRIG3,Q6UXM1,0.00033283544540832423,SL010464,seq.3322.52
3323-37,LRP8,Q14114,0.0,SL004610,seq.3323.37
3324-51,LY9,Q9HBG7,0.0,SL007674,seq.3324.51
3325-2,MATN2,O00339,0.0,SL010465,seq.3325.2
3326-58,CADM1,Q9BY67,-0.18031547243800686,SL004805,seq.3326.58
3327-27,NTN4,Q9HB63,0.0,SL007673,seq.3327.27
3329-14,PGLYRP1,O75594,-0.09512035906459285,SL004515,seq.3329.14
3331-8,RGMB,Q6NW40,0.0006544873474789477,SL010468,seq.3331.8
3332-57,HJV,Q6ZVN8,-0.04632236471373854,SL010469,seq.3332.57
3336-50,TFPI,P10646,-0.09823749143099729,SL001998,seq.3336.50
3339-33,THBS2,P35442,-0.00025156881107054864,SL007206,seq.3339.33
3340-53,THBS4,P35443,0.0,SL007207,seq.3340.53
3341-33,ABL1,P00519,0.0,SL006892,seq.3341.33
3342-76,ABL2,P42684,0.0,SL010488,seq.3342.76
3343-1,ACY1,Q03154,3.9543782647419106e-05,SL005574,seq.3343.1
3344-60,SERPINC1,P01008,0.0,SL000272,seq.3344.60
3346-72,AURKB,Q96GD4,-0.05918822898562136,SL010520,seq.3346.72
3347-9,GRK2,P25098,0.0,SL002792,seq.3347.9
3348-49,BMP1,P13497,0.0,SL003994,seq.3348.49
3350-53,CAMK2A,Q9UQM7,-0.011846278438927304,SL010491,seq.3350.53
3351-1,CAMK2B,Q13554,0.0,SL010492,seq.3351.1
3352-80,CA6,P23280,0.0,SL010288,seq.3352.80
3356-50,CA7,P43166,0.0,SL004868,seq.3356.50
3357-67,CDK2|CCNA2,P24941|P20248,0.0,SL010495,seq.3357.67
3359-11,CDK8|CCNC,P49336|P24863,0.0,SL010522,seq.3359.11
3361-26,CD207,Q9UJ71,0.0,SL010610,seq.3361.26
3362-61,CHRDL1,Q9BU40,0.005783571550456904,SL009400,seq.3362.61
3363-31,CSK,P41240,0.7453005844558406,SL004781,seq.3363.31
3364-76,CTSV,O60911,0.0,SL006910,seq.3364.76
3365-7,DKK4,Q9UBT3,-0.08365756353699036,SL010612,seq.3365.7
3367-8,FETUB,Q9UGM5,0.0,SL006777,seq.3367.8
3373-5,GZMH,P20718,-0.00010132248368709388,SL004654,seq.3373.5
3374-49,HCK,P08631,0.0,SL010499,seq.3374.49
3376-49,IL17RD,Q8NFM7,0.0004629457054167388,SL010613,seq.3376.49
3379-29,PRKCI,P41743,-7.903016563902246e-06,SL007228,seq.3379.29
3381-24,LYN,P07948,0.0,SL010500,seq.3381.24
3387-1,PAK3,O75914,0.0,SL010508,seq.3387.1
3388-58,PAK5,Q9P286,0.0,SL010510,seq.3388.58
3390-72,PIK3CA|PIK3R1,P42336|P27986,0.0,SL010512,seq.3390.72
3392-68,AKT3,Q9Y243,0.000613740033322539,SL003767,seq.3392.68
3394-81,PLK1,P53350,0.0,SL005258,seq.3394.81
3396-54,REN,P00797,0.002027791436277705,SL000565,seq.3396.54
3397-7,PTPN11,Q06124,0.022493847904395653,SL010616,seq.3397.7
3400-49,TBK1,Q9UHD2,0.0,SL007747,seq.3400.49
3401-8,PTPN2,P17706,0.0,SL005261,seq.3401.8
3403-1,TPSB2,P20231,-0.00010819207973241092,SL010617,seq.3403.1
3404-51,TPSG1,Q9NRR2,0.00020916477564498543,SL010619,seq.3404.51
3405-6,UFC1,Q9Y3C8,-7.910218069754813e-05,SL010529,seq.3405.6
3412-7,BCL2,P10415,0.0,SL000104,seq.3412.7
3413-50,BCL2A1,Q16548,0.0,SL003703,seq.3413.50
3414-40,BMX,P51813,0.0,SL006374,seq.3414.40
3415-61,IBSP,P21815,0.0001540554341185847,SL004660,seq.3415.61
3418-12,CAMK1D,Q8IU85,-0.03144040840660379,SL010490,seq.3418.12
3419-49,CAMK2D,Q13557,0.0,SL010493,seq.3419.49
3420-21,CA13,Q8N1Q1,0.0,SL004869,seq.3420.21
3421-54,TNFSF8,P32971,0.0,SL004635,seq.3421.54
3422-4,CDK1|CCNB1,P06493|P14635,0.0,SL010494,seq.3422.4
3423-59,CMA1,P23946,0.0,SL005250,seq.3423.59
3427-63,CSNK2A1,P68400,0.00011863486810799845,SL007324,seq.3427.63
3431-54,EPHA1,P21709,4.3329016870424475e-05,SL004137,seq.3431.54
3432-21,EPHA3,P29320,0.0,SL010498,seq.3432.21
3437-80,FLT3,P36888,-0.0017721479289524921,SL004636,seq.3437.80
3438-10,FSTL3,O95633,0.0,SL009324,seq.3438.10
3440-7,GZMA,P12544,0.0,SL004298,seq.3440.7
3441-64,GSK3A,P49840,0.0,SL003723,seq.3441.64
3445-53,IL15RA,Q13261,0.0,SL004151,seq.3445.53
3447-64,CXCL8,P10145,0.0,SL000039,seq.3447.64
3448-13,INSR,P06213,0.0006326100140636099,SL004125,seq.3448.13
3449-58,SERPINA4,P29622,0.03313593073163937,SL004876,seq.3449.58
3452-17,LCK,P06239,0.00010066153958682196,SL006916,seq.3452.17
3453-87,LYN,P07948,-0.0005935428654063895,SL006917,seq.3453.87
3457-57,POSTN,Q15063,0.0,SL005084,seq.3457.57
3459-49,PDGFRB,P09619,0.0,SL004155,seq.3459.49
3461-58,BCAN,Q96GW7,0.005026075630742957,SL009089,seq.3461.58
3466-8,PRKACA,P17612,-0.008704513194652071,SL010513,seq.3466.8
3469-74,RPS6KA3,P51812,0.0,SL010515,seq.3469.74
3470-1,SELE,P16581,0.0,SL001945,seq.3470.1
3471-49,STK16,O75716,0.0,SL010517,seq.3471.49
3472-40,BIRC5,O15392,0.0,SL000582,seq.3472.40
3473-78,MPL,P40238,0.0,SL005224,seq.3473.78
3474-19,THBS1,P07996,0.0005907104395429828,SL002705,seq.3474.19
3477-63,NTRK1,P04629,0.0,SL005225,seq.3477.63
3480-7,DUSP3,P51452,0.0,SL008122,seq.3480.7
3481-87,XPNPEP1,Q9NQW7,0.0,SL011073,seq.3481.87
3484-60,AGT,P01019,0.0,SL000271,seq.3484.60
3485-28,B2M,P61769,0.00020657874240407204,SL000283,seq.3485.28
3486-58,FGF1,P05230,0.0,SL000299,seq.3486.58
3487-32,CXCL13,O43927,0.0017104375043100828,SL003167,seq.3487.32
3488-64,CAT,P04040,0.0004425991511878481,SL000342,seq.3488.64
3489-9,CNTF,P26441,0.0,SL004331,seq.3489.9
3494-71,FGF17,O60258,0.00016954304724088322,SL004335,seq.3494.71
3495-15,CXCL6,P80162,0.0008727929749852938,SL003172,seq.3495.15
3497-13,IFNA2,P01563,-8.011124017430998e-05,SL002075,seq.3497.13
3499-77,IL17B,Q9UHF5,0.00028478249970442294,SL004350,seq.3499.77
3503-4,ITGA1|ITGB1,P56199|P05556,0.0013701684758440618,SL003179,seq.3503.4
3504-58,HAMP,P81172,0.0,SL004536,seq.3504.58
3505-6,LTA|LTB,P01374|Q06643,0.002407189215765305,SL000507,seq.3505.6
3506-49,LTA|LTB,P01374|Q06643,-0.0017760652334199145,SL000508,seq.3506.49
3508-78,CCL22,O00626,0.0,SL003187,seq.3508.78
3516-60,CXCL12,P48061,-7.1450353094034675e-06,SL004712,seq.3516.60
3518-54,CPB2,Q96IY4,0.0,SL004015,seq.3518.54
3519-3,CCL17,Q92583,0.012355188223492271,SL003196,seq.3519.3
3520-58,TGFB3,P10600,0.0008596321727356472,SL000089,seq.3520.58
3521-16,CGA|TSHB,P01215|P01222,0.0002410134561785434,SL000589,seq.3521.16
3522-57,VIP,P01282,0.00036734137498823077,SL000615,seq.3522.57
3534-14,CD40LG,P29965,0.0,SL003862,seq.3534.14
3535-84,DKK1,O94907,0.001610595178766809,SL004367,seq.3535.84
3538-26,DDC,P20711,0.0,SL009216,seq.3538.26
3554-24,ADIPOQ,Q15848,-0.02947804041597552,SL004258,seq.3554.24
3580-25,SERPINA1,P01009,0.0,SL000249,seq.3580.25
3581-53,AHSG,P02765,0.0005798071610790596,SL000251,seq.3581.53
3583-54,ARSA,P15289,-0.016376577004885724,SL005392,seq.3583.54
3585-54,BSG,P35613,0.00033066021189366557,SL009341,seq.3585.54
3587-53,BMP10,O95393,-0.0005321177214304821,SL007056,seq.3587.53
3592-4,CAMK1,Q14012,-0.00022426857254951538,SL010489,seq.3592.4
3593-72,CASP3,P42574,-0.006787731686463984,SL003711,seq.3593.72
3600-2,CHIT1,Q13231,0.0,SL006029,seq.3600.2
3603-60,CLEC7A,Q9BXN2,0.03187714266358052,SL007640,seq.3603.60
3605-77,MASP1,P48740,-0.000964915138466969,SL011049,seq.3605.77
3607-71,DKK3,Q9UBP4,0.0,SL009412,seq.3607.71
3616-3,GNS,P15586,0.003813501240128999,SL008504,seq.3616.3
3617-80,HGFAC,Q04756,0.0014120308758756234,SL006512,seq.3617.80
3620-67,IL22RA1,Q8N6P7,-0.0026371324950239254,SL007806,seq.3620.67
3622-33,LGMN,Q99538,0.0,SL008909,seq.3622.33
3623-84,LY86,O95711,-0.01678883473015419,SL007059,seq.3623.84
3627-71,MMEL1,Q495T6,-0.00024582586587611454,SL010376,seq.3627.71
3628-3,MAP2K2,P36507,-0.0024398804315529507,SL010501,seq.3628.3
3629-60,CDC42BPB,Q9Y5S2,0.0,SL006805,seq.3629.60
3630-27,CADM3,Q8N126,-3.74037137730764e-05,SL004804,seq.3630.27
3640-14,LRPAP1,P30533,-7.632377281714512e-06,SL005263,seq.3640.14
3647-49,TLR4|LY96,O00206|Q9Y6Y9,-1.6039409035114058e-05,SL018625,seq.3647.49
3651-50,KDR,P35968,0.0,SL003201,seq.3651.50
3685-53,MFRP,Q9BY79,-0.03709314915292668,SL010466,seq.3685.53
3708-62,A2M,P01023,0.0,SL000252,seq.3708.62
3710-49,PLG,P00747,0.0,SL000268,seq.3710.49
3714-49,CKB|CKM,P12277|P06732,-0.13801417639998037,SL000382,seq.3714.49
3719-2,CDKN1B,P46527,-0.021196550661687016,SL000076,seq.3719.2
3723-1,NPPB,P16860,4.218539263357042e-05,SL000306,seq.3723.1
3727-35,PYY,P10082,0.00024762849016267977,SL011509,seq.3727.35
3728-52,SCT,P09683,0.0009937769267969303,SL000570,seq.3728.52
3730-81,TNFRSF4,P43489,0.0026557841252733893,SL011448,seq.3730.81
3738-54,CSF1,P09603,-7.239684750547432e-05,SL002684,seq.3738.54
3758-68,PROC,P04070,0.0,SL003974,seq.3758.68
3761-4,PTGS2,P35354,0.0019841049645119195,SL000027,seq.3761.4
3773-15,TEK,Q02763,0.0,SL003200,seq.3773.15
3795-6,ADAM9,Q13443,-0.0003418916610324545,SL004642,seq.3795.6
3796-79,ANGPTL4,Q9BY76,-8.263990714486636e-05,SL007642,seq.3796.79
3797-1,CDH2,P19022,-0.0001748137916183232,SL000638,seq.3797.1
3798-71,CA9,Q16790,0.0,SL005508,seq.3798.71
3799-11,CA3,P07451,-0.0038449904879315996,SL004867,seq.3799.11
3800-71,CKB,P12277,0.3295147220866021,SL000377,seq.3800.71
3803-10,CST5,P28325,0.0,SL008382,seq.3803.10
3805-16,ESM1,Q9NQ30,0.06716496803211365,SL010458,seq.3805.16
3806-55,EPHA5,P54756,-0.004194966618672526,SL004844,seq.3806.55
3807-1,FGF23,Q9GZV9,0.00010328692457684904,SL007651,seq.3807.1
3808-76,FGFR2,P21802,-0.0019411762203039955,SL003990,seq.3808.76
3809-1,FGFR3,P22607,0.0002612648919141802,SL004063,seq.3809.1
3810-50,FGR,P09769,0.0,SL006912,seq.3810.50
3813-3,FYN,P06241,0.0,SL006913,seq.3813.3
3815-14,IL12RB2,Q99665,0.0,SL007620,seq.3815.14
3817-18,PRKCQ,Q04759,-0.0002138229300774227,SL007358,seq.3817.18
3820-68,MAPKAPK2,P49137,-1.6607787150055068e-06,SL010503,seq.3820.68
3821-28,MAPKAPK5,Q8IW41,0.0,SL010504,seq.3821.28
3822-54,MAPKAPK3,Q16644,-0.0005014063248000597,SL004765,seq.3822.54
3823-9,MATK,P42679,0.0,SL010505,seq.3823.9
3825-18,MAPK8,P45983,0.0,SL010502,seq.3825.18
3827-22,PAK6,Q9NQU5,0.005687530507241527,SL010509,seq.3827.22
3831-21,PTEN,P60484,0.0,SL003761,seq.3831.21
3832-51,PTK6,Q13882,0.0,SL010514,seq.3832.51
3835-11,TLR2,O60603,-0.0006771523281093573,SL004492,seq.3835.11
3836-51,UFM1,P61960,0.0,SL010528,seq.3836.51
3837-6,ZAP70,P43403,0.0,SL010519,seq.3837.6
3839-60,AIP,O00170,0.0,SL011629,seq.3839.60
3844-2,PPIA,P62937,0.0,SL004823,seq.3844.2
3845-51,DYNLRB1,Q9NP97,0.0,SL011530,seq.3845.51
3847-56,ETHE1,O95571,-0.0002338406249768013,SL011532,seq.3847.56
3848-14,GAPDH,P04406,-0.0005271116382744602,SL003785,seq.3848.14
3852-19,DNAJB1,P25685,-9.56275165224588e-05,SL000449,seq.3852.19
3853-56,MDH1,P40925,0.0,SL008102,seq.3853.56
3854-24,NACA,Q13765,0.0,SL011631,seq.3854.24
3855-56,PRDX1,Q06830,0.0,SL004919,seq.3855.56
3858-5,ACP1,P24666,0.0,SL008063,seq.3858.5
3859-50,PSMA1,P25786,-0.005631972916288069,SL010973,seq.3859.50
3860-7,PSMA6,P60900,0.0,SL005630,seq.3860.7
3864-5,RPS7,P62081,0.0,SL011528,seq.3864.5
3866-7,SBDS,Q9Y3A5,0.0,SL011529,seq.3866.7
3867-49,SEZ6L2,Q6UXD5,0.0,SL011630,seq.3867.49
3868-8,SGTA,O43765,0.0,SL011533,seq.3868.8
3872-2,TPT1,P13693,0.0,SL005679,seq.3872.2
3873-51,TPO,P07202,0.0,SL000588,seq.3873.51
3874-8,UBE2L3,P68036,0.0,SL008157,seq.3874.8
3875-62,ARID3A,Q99856,-0.0002814142002353154,SL011549,seq.3875.62
3879-50,CDC37,Q16543,5.260492654504604e-05,SL011232,seq.3879.50
3881-49,DYNLL1,P63167,0.0,SL003753,seq.3881.49
3887-90,KPNB1,Q14974,0.0,SL010927,seq.3887.90
3888-8,ING1,Q9UK53,0.0,SL009628,seq.3888.8
3889-64,LMNB1,P20700,0.0,SL006132,seq.3889.64
3890-8,LDHB,P07195,-0.0018251063986997828,SL000493,seq.3890.8
3891-56,MBD4,O95243,0.0,SL009629,seq.3891.56
3892-21,MED1,Q15648,0.00010456572972877674,SL010328,seq.3892.21
3893-64,MSLN,Q13421,0.0,SL001905,seq.3893.64
3894-15,NAGK,Q9UJ70,0.0017236957089868542,SL005629,seq.3894.15
3896-5,PGAM1,P18669,0.11142970757408739,SL004820,seq.3896.5
3897-61,PDXP,Q96GD0,0.0,SL011709,seq.3897.61
3898-5,PSMD7,P51665,0.0,SL007266,seq.3898.5
3902-21,SKP1,P63208,0.00020989213685641445,SL008808,seq.3902.21
3903-49,SNX4,O95219,0.0,SL005372,seq.3903.49
3905-62,UBE2N,P61088,0.0,SL008143,seq.3905.62
4122-12,DDR1,Q08345,0.0,SL004119,seq.4122.12
4123-60,FGF4,P08620,-0.000303786741810776,SL003171,seq.4123.60
4124-24,HSPA1A,P0DMV8,0.0,SL000451,seq.4124.24
4125-52,AGER,Q15109,0.0,SL003680,seq.4125.52
4126-22,BPI,P17213,-0.0885453543738916,SL004511,seq.4126.22
4127-75,C6,P13671,0.0,SL000322,seq.4127.75
4128-27,CCL24,O00175,0.00014524299664597692,SL003104,seq.4128.27
4129-72,CFB,P00751,0.0005016195239138155,SL000414,seq.4129.72
4130-71,FGF6,P10767,-4.5008847713306063e-07,SL004340,seq.4130.71
4132-27,FST,P19883,0.0011330910307191468,SL000674,seq.4132.27
4133-54,GZMB,P10144,-0.003260432489408035,SL004068,seq.4133.54
4135-84,IGHE,P01854,0.00039905069875699055,SL000461,seq.4135.84
4136-40,IL17D,Q8TAD2,0.00041502141256357706,SL004353,seq.4136.40
4137-57,IL25,Q9H293,0.0024557311349966905,SL004351,seq.4137.57
4138-25,IL20,Q9NYY1,0.0,SL004346,seq.4138.25
4140-3,IL7,P13232,-7.59933632194791e-05,SL000483,seq.4140.3
4141-79,CXCL10,P02778,0.0,SL003183,seq.4141.79
4143-74,XCL1,P47992,0.0010228738458717055,SL003186,seq.4143.74
4144-13,CCL13,Q99616,-6.255485682920181e-05,SL000517,seq.4144.13
4145-58,NTF3,P20783,0.0,SL004359,seq.4145.58
4146-58,NTF4,P34130,-0.015433423236943111,SL004360,seq.4146.58
4148-49,PAPPA,Q13219,-0.0002377391831959521,SL002755,seq.4148.49
4149-8,PDGFB,P01127,-0.0001846133545717897,SL000537,seq.4149.8
4150-75,PLG,P00747,0.0,SL000540,seq.4150.75
4151-6,PLG,P00747,0.0,SL000541,seq.4151.6
4152-58,KLKB1,P03952,-0.05206795612132841,SL000545,seq.4152.58
4153-11,SERPINA3,P01011,-0.09780869568910192,SL018548,seq.4153.11
4154-57,SELP,P16109,0.0,SL000560,seq.4154.57
4155-3,TNC,P24821,-1.8631405982363208e-05,SL003198,seq.4155.3
4156-74,TGFB2,P61812,-0.07977925547168885,SL000088,seq.4156.74
4157-2,F2,P00734,0.00017014798116143893,SL000586,seq.4157.2
4158-54,PLAU,P00749,-7.509163746883723e-05,SL000613,seq.4158.54
4159-130,CFH,P08603,0.0,SL000415,seq.4159.130
4160-49,MMP2,P08253,0.00971193944607681,SL000124,seq.4160.49
4163-5,H2AZ1,P0C0S5,0.0,SL002093,seq.4163.5
4179-57,YWHAG,P61981,0.0,SL004989,seq.4179.57
4184-43,EIF4EBP2,Q13542,0.0,SL008378,seq.4184.43
4187-49,PGD,P52209,-4.886154770891901e-05,SL000247,seq.4187.49
4188-1,AKR7A2,O43488,-9.352235435275309e-05,SL003658,seq.4188.1
4192-10,AKR1A1,P14550,0.0,SL008039,seq.4192.10
4194-26,ANP32B,Q92688,-0.004371566802051976,SL011769,seq.4194.26
4203-50,CFL1,P23528,0.0,SL004920,seq.4203.50
4209-60,VTA1,Q9NP79,0.0,SL004757,seq.4209.60
4212-5,EPS15L1,Q9UBC2,0.0,SL012188,seq.4212.5
4217-49,HSD17B10,Q99714,0.0003086323844422332,SL004795,seq.4217.49
4220-39,FER,P16591,0.0,SL005588,seq.4220.39
4230-1,EIF4G2,P78344,0.0,SL011211,seq.4230.1
4232-19,IGF1R,P08069,0.0,SL003304,seq.4232.19
4234-8,IL1RL1,Q01638,0.0,SL004146,seq.4234.8
4237-70,LCMT1,Q9UIC8,0.00018715385062627223,SL011770,seq.4237.70
4240-31,PKM,P14618,-0.002569377705788974,SL002650,seq.4240.31
4246-40,L1CAM,P32004,0.0,SL004154,seq.4246.40
4249-64,NME2,P22392,0.0,SL004921,seq.4249.64
4250-23,NSFL1C,Q9UNZ2,0.0,SL006268,seq.4250.23
4254-6,NUDCD3,Q8IVD9,0.0,SL011768,seq.4254.6
4258-15,PA2G4,Q9UQ80,-0.0014251574836735045,SL008331,seq.4258.15
4261-55,PON1,P27169,0.0,SL005493,seq.4261.55
4267-81,PES1,O00541,0.0,SL011772,seq.4267.81
4271-75,PFDN5,Q99471,0.00013472412262227084,SL006705,seq.4271.75
4272-46,GPI,P06744,-0.00010071364644822914,SL000539,seq.4272.46
4276-10,PEBP1,P30086,0.000340012908400528,SL005358,seq.4276.10
4278-14,P4HB,P07237,0.0,SL004901,seq.4278.14
4280-47,PSMA2,P25787,0.0007009468894408506,SL008865,seq.4280.47
4282-3,RAN,P62826,0.0,SL005034,seq.4282.3
4284-18,RBM39,Q14498,0.0,SL011535,seq.4284.18
4292-5,NAPA,P54920,0.0,SL011202,seq.4292.5
4294-16,SPHK1,Q9NYA1,0.0,SL006088,seq.4294.16
4297-62,SPON1,Q9HCB6,0.0,SL005115,seq.4297.62
4301-58,TK1,P04183,-6.913635597710495e-05,SL000057,seq.4301.58
4304-18,LCORL,Q8N3X6,0.0,SL006698,seq.4304.18
4306-4,TKT,P29401,7.149584250950969e-05,SL003655,seq.4306.4
4309-59,TPI1,P60174,0.0,SL004812,seq.4309.59
4314-12,DCTPP1,Q9H773,0.0,SL011809,seq.4314.12
4318-12,PTPN6,P29350,0.00023330937856141915,SL004940,seq.4318.12
4322-28,AMN,Q9BXJ7,0.0,SL013489,seq.4322.28
4324-33,CST2,P09228,-0.00016351337076381551,SL008516,seq.4324.33
4328-2,BOC,Q9BWV1,0.021782932164203114,SL013490,seq.4328.2
4332-6,CLEC1B,Q9P126,0.0,SL013488,seq.4332.6
4337-49,CRP,P02741,0.0,SL000051,seq.4337.49
4342-10,ICAM1,P05362,0.0003994733334057956,SL002922,seq.4342.10
4355-13,DAPK2,Q9UIK4,2.7235956900670558e-05,SL007752,seq.4355.13
4359-87,DYRK3,O43781,0.0,SL013570,seq.4359.87
4374-45,GDF15,Q99988,-0.00046502245515702426,SL003869,seq.4374.45
4389-2,DHH,O43323,0.6048909795766786,SL007003,seq.4389.2
4392-54,FGF12,P61328,-2.6128783773101566e-06,SL005161,seq.4392.54
4393-3,FGF16,O43320,0.0,SL004334,seq.4393.3
4394-71,FGF8,P55075,0.0,SL014308,seq.4394.71
4396-54,IFNL1,Q8IU54,0.0,SL004348,seq.4396.54
4397-26,IFNL2,Q8IZJ0,0.0,SL004349,seq.4397.26
4407-10,MST1,P26927,0.0,SL005202,seq.4407.10
4413-3,SLPI,P03973,0.0024020301387910094,SL001888,seq.4413.3
4420-7,ADAM12,O43184,0.0,SL009988,seq.4420.7
4429-51,CHST6,Q9GZX3,0.0002013943239986914,SL014130,seq.4429.51
4430-44,COLEC11,Q9BWP8,0.0006037039211258569,SL006713,seq.4430.44
4435-66,ENPP7,Q6UWV6,0.0003936054708398521,SL009045,seq.4435.66
4437-56,ENTPD5,O75356,0.00012711472057399493,SL014028,seq.4437.56
4440-15,FCRL3,Q96P31,-0.004626728178917173,SL014088,seq.4440.15
4453-83,LRRTM3,Q86VH5,0.10178909515833194,SL014108,seq.4453.83
4455-89,MFGE8,Q08431,0.0006906159614084216,SL006523,seq.4455.89
4459-68,PCSK7,Q16549,-0.007725794057210822,SL014069,seq.4459.68
4460-8,PDPK1,O15530,0.0,SL006998,seq.4460.8
4464-10,SIGLEC1,Q9BZZ2,0.0,SL001753,seq.4464.10
4467-49,SPARCL1,Q14515,0.0,SL005488,seq.4467.49
4468-21,SPHK2,Q9NRA0,0.003077218196267675,SL014029,seq.4468.21
4469-78,CHST15,Q7LFX5,0.0,SL007502,seq.4469.78
4471-50,TGM3,Q08188,0.0,SL008945,seq.4471.50
4479-14,SERPING1,P05155,0.032063195056216964,SL000308,seq.4479.14
4481-34,C4A|C4B,P0C0L4|P0C0L5,0.0003209556407509434,SL000316,seq.4481.34
4482-66,C5|C6,P01031|P13671,0.0,SL000321,seq.4482.66
4487-1,FGF7,P21781,1.573271787741952e-05,SL001691,seq.4487.1
4493-92,IL11,P20809,0.0,SL000470,seq.4493.92
4496-60,MMP12,P39900,-0.0005133780616079049,SL000522,seq.4496.60
4498-62,NCAM1,P13591,0.0413692602455315,SL003764,seq.4498.62
4499-21,PDGFA,P04085,0.021015194073691023,SL000535,seq.4499.21
4500-50,CLEC11A,Q9Y240,0.0,SL004363,seq.4500.50
4533-76,ADAMTS15,Q8TE58,0.0004238015631987026,SL012740,seq.4533.76
4534-10,PRSS22,Q9GZN4,0.0006681855054181989,SL012822,seq.4534.10
4535-50,BST1,Q10588,-0.000995051534849622,SL008644,seq.4535.50
4540-11,CBX5,P45973,-0.0015413258577898293,SL009768,seq.4540.11
4541-49,CDON,Q4KMG0,0.0,SL014092,seq.4541.49
4542-24,CLU,P10909,-0.37368231975825694,SL001896,seq.4542.24
4543-65,COL23A1,Q86Y22,0.0,SL014048,seq.4543.65
4544-4,PPBP,P02775,0.0003762156015171643,SL004708,seq.4544.4
4545-53,DNAJC19,Q96DA6,0.0,SL006197,seq.4545.53
4546-27,ADGRE2,Q9UHX3,0.0,SL008822,seq.4546.27
4547-59,FLRT1,Q9NZU1,0.007774791060848184,SL014071,seq.4547.59
4548-4,FUT3,P21217,0.0,SL005575,seq.4548.4
4549-78,FUT5,Q11128,0.00752622089125492,SL014008,seq.4549.78
4551-72,ADGRG5,Q8IZF4,0.0,SL014094,seq.4551.72
4553-65,HDGFL2,Q7Z4V5,0.0,SL014009,seq.4553.65
4557-61,KIRREL3,Q8IZU9,0.0013243819948653168,SL014111,seq.4557.61
4559-64,KYNU,Q16719,0.00014501678285211428,SL013969,seq.4559.64
4560-34,LCK,P06239,0.0,SL006916,seq.4560.34
4562-1,NXPH1,P58417,0.0001167150966872815,SL012457,seq.4562.1
4563-61,PLCG1,P19174,0.0,SL012108,seq.4563.61
4564-2,PLXNC1,O60486,0.00017824004781613923,SL006406,seq.4564.2
4566-24,RSPO2,Q6UXX9,0.0,SL013989,seq.4566.24
4567-82,SH2D1A,O60880,0.0002181797755574105,SL014468,seq.4567.82
4568-17,SLITRK5,O94991,0.0,SL014070,seq.4568.17
4569-52,SORCS2,Q96PQ0,0.0,SL014091,seq.4569.52
4588-1,PPY,P01298,5.6114246190261176e-05,SL011499,seq.4588.1
4673-13,IL6,P05231,0.1587414278745832,SL000087,seq.4673.13
4693-72,HIBADH,P31937,0.0,SL008085,seq.4693.72
4697-59,CSF2,P04141,-0.0014379882794960297,SL001726,seq.4697.59
4703-87,LTA,P01374,0.00650868575570452,SL000597,seq.4703.87
4706-17,EPB41,P11171,0.003997257871208267,SL010830,seq.4706.17
4707-50,YWHAH,Q04917,0.0,SL005796,seq.4707.50
4708-3,HSD17B1,P14061,0.0,SL004253,seq.4708.3
4712-28,APOD,P05090,-0.0005951577382563895,SL005361,seq.4712.28
4717-55,IL3,P08700,0.0,SL000479,seq.4717.55
4718-5,PPIB,P23284,0.0,SL007869,seq.4718.5
4719-58,PDIA3,P30101,-0.00034721998293066856,SL003524,seq.4719.58
4721-54,TFF3,Q07654,-0.0006093551461991336,SL006119,seq.4721.54
4763-31,AFM,P43652,-0.009991042511844617,SL004742,seq.4763.31
4769-10,OLFM4,Q6UX06,0.0031311182193017673,SL008590,seq.4769.10
